DB_Object_Symbol	WyattClarkIC
P53701	89.4637356553512
Q8N2Q7	338.38391361378007
P30926	238.02616058418246
Q07890	0.4917572436244746
P54646	48.24969700380025
Q3KR16	0.4917572436244746
P34932	219.87045639315238
P17861	562.1778720852845
Q92797	174.25228548823964
Q15084	54.442908171577486
P20813	182.38552382223085
P35998	119.34660603967696
Q9BVI0	158.23683321560767
Q9P013	101.62735905396306
O43660	160.0314729829014
Q9Y5N6	36.25750236773753
Q92781	133.51482918166366
P46109	282.26864164165727
P41146	195.75005324580198
Q8NG48	13.53268712241577
P60827	24.19080671437558
Q969G9	85.14749993318424
Q6R327	152.134005355817
Q9H992	408.3456884925729
O60664	9.763419077312557
Q15170	4.646160936742067
Q9Y2G2	466.7590561100951
Q9H825	81.95315257708758
P51681	423.6487263521146
Q8IWB7	148.72990351881222
P48775	175.5396518915466
O00744	203.86665099114225
P23470	109.54236131355624
Q9Y287	151.18186706726507
Q15080	198.63946042448245
Q9UFH2	193.6117327705904
Q96PY6	129.49061676640287
Q96QD9	128.95294765696448
P15848	99.58161892573636
P43358	0.4917572436244746
Q6U736	140.29673896722716
O94851	147.3473044569949
Q3MJ16	128.48869375669656
P14210	504.4497846239959
Q8N0X2	65.97370532135741
Q8TEY7	348.20107257355767
A6NCC3	0.4917572436244746
Q9H3E2	94.5068376600815
P15309	185.1590798916692
O15217	71.94032648143244
Q14761	7.683301828421653
P15502	74.20546845203943
P27707	69.76973260027546
Q9UNZ2	183.2173604372855
P07602	347.05430404028635
Q9P2B2	5.4272169914297645
Q9NYP3	281.5044193750251
Q13753	42.33277594899337
Q14964	217.29035968288798
Q6PJI9	138.34710058675242
Q8N139	7.683301828421653
Q5FVE4	109.67126505442101
Q16623	235.43207859293872
Q7RTX1	37.670979077058306
O60765	4.646160936742067
Q7Z2W7	8.175059072046128
P56557	7.683301828421653
Q9BQ61	111.17660394769317
Q92729	222.55857992223162
O00748	76.209141744652
Q9BRN9	31.52434337528615
Q9HBG6	138.4369208940197
Q9NZJ0	489.44543671858213
Q9H1B5	162.09690922820485
P15880	180.69556727703988
Q96PE7	76.55426742541266
Q8IYS5	71.70947361619429
Q9Y4G6	0.4917572436244746
Q86TL2	315.6188634096191
Q9NRP7	76.2102932845438
P10124	97.22273230420072
Q02080	132.45605761271796
Q9HCU5	76.60456573014511
Q12899	111.94078101468905
P01138	228.39205506570593
O75144	3.812436202659092
Q5JPE7	24.798748410232736
P24158	400.53893887862426
P62256	67.41478242130998
Q8N371	276.21600633992546
P68363	58.08324953725813
Q7Z2W4	161.2287776232051
Q8WVS4	260.4537453213889
Q9Y250	37.61097747279511
Q14746	72.11596886307939
Q9BRR6	55.89094312763612
P60568	470.7892134978049
Q15843	46.47924736339576
Q9NX74	199.4333078867357
Q17R98	0.4917572436244746
Q7Z4V5	21.225055325643627
Q5JR59	75.84790922412945
P61586	1487.9265561653426
Q96BF6	380.6532747641324
Q9UKA1	173.23918976240702
Q9BZV1	255.6956770947956
P49336	46.35812264001116
P49763	28.752028759575992
O15527	274.0081215417584
Q96L14	3.812436202659092
Q96FF9	299.18210554735447
P61019	114.25790166328444
O15498	240.40547169384413
Q14728	86.9717290954019
P30626	498.4334185553571
Q86VH5	120.6954000827741
Q16696	14.050295610253613
P61160	349.48914383805965
Q9UI08	164.79149562717168
Q96CW9	0.4917572436244746
Q7Z406	325.33645745951276
O95947	0.4917572436244746
P08913	804.0718830983055
Q9H0U3	189.8197521547097
P18887	313.41256458960424
Q6PI78	72.42243417605897
Q13093	400.6114174910507
Q0VD86	208.44882752678345
P19256	133.6036084520173
Q9HB71	26.65674048855831
Q9NZA1	45.156494787759485
Q9ULJ6	414.61546575224133
P55081	121.94060343098722
Q14493	63.77354855435976
Q9H324	30.305982216890722
P14415	554.154830899236
O94817	17.74347029010046
Q9HD26	283.4247793919764
P42704	134.99036655641908
P43403	356.03291860199295
Q01955	276.9572707272466
Q14573	180.65870600551366
O75962	76.67903851000202
Q6PII3	4.646160936742067
O00462	34.74739721222261
P19793	408.81980604322234
Q8WVJ9	68.26583220603719
Q07020	104.97385940591607
Q9NSA0	132.27300573486767
P57737	136.2436602903589
O95749	46.44406013968021
P57057	162.99132438851655
Q02363	94.84947239111489
P55212	134.99437929049745
Q9H1M4	46.85721764119011
O75190	276.2166368331947
P78317	214.30358686563235
Q5BJF2	80.98872237557664
Q92837	78.82592151038412
O14595	78.30948928885338
Q86VR2	36.72739813307791
Q7Z5K2	186.00322584622427
Q9H2W1	18.15414382194593
P11226	146.37876863575457
P78362	326.8098686946294
O75920	49.70910351236818
Q86TC9	190.39444900962124
P24385	546.3339082545452
O15409	160.58409658036402
P28290	23.877639648423816
P17032	4.646160936742067
Q01415	27.688459599589017
Q6PI25	75.35206960508106
Q96I36	57.805370188725036
Q8N5T2	37.276818180659
Q96A23	0.4917572436244746
Q86Y34	38.77614785751201
Q9UMX6	74.42732323263428
Q15825	0.4917572436244746
Q8IZC4	125.77065565041349
Q96S16	121.77403564077787
P05166	36.14998062049625
O76075	205.28311978670942
P09525	215.66639171436657
Q86Y38	156.44733774968748
Q9P2H5	81.53570414625847
Q9Y3I1	561.1617216327381
Q2M3C6	89.85512633365681
O75177	33.06151237022785
P51512	146.1715281611008
Q9UHM6	118.90558491749253
Q695T7	89.04127474832895
P23743	135.71325238789527
Q6UWV6	199.37356833874833
P49356	130.06351659461342
Q6NUK4	94.96627569827267
Q96IX5	62.93455948945234
Q75N03	86.11022037821698
P28702	130.565169068862
P61601	27.62380906991986
Q8NAP3	95.78992818365127
Q9HA92	14.050295610253613
Q9NQX3	270.55613882879584
O60353	137.65103620727237
Q9HBF4	330.9143120865801
Q96A44	161.0065384564647
Q8N2K0	206.6517640163897
Q8N7C0	390.4958178752995
Q8TAG9	0.4917572436244746
Q9BWT3	71.28045524282126
P53041	172.9282311321385
Q7Z3Z4	54.41180222594874
O95476	262.8884703669878
Q9UBS3	107.42064775348662
P52272	156.37920060560185
P30874	13.624513759151608
Q9Y2D9	0.4917572436244746
O00443	226.99330021019375
P00749	152.74757363320458
O60237	0.4917572436244746
P14416	464.57356012311163
Q9BYD1	43.06959166908429
Q53GG5	0.4917572436244746
Q14140	26.358957823490208
Q53QW1	1.4066173334160341
P55145	64.20581359435833
Q15561	31.87962473382651
Q9H4M3	74.15203891061584
Q9NZV5	154.42003842073083
P80404	122.90647337117629
P35125	130.27640300109397
O60927	71.38466891767001
Q99878	4.646160936742067
O15155	0.4917572436244746
P43490	159.06581981121187
Q14159	289.1271904941806
Q8IYM9	127.25188910356027
Q9BY12	0.4917572436244746
Q6H3X3	164.48338545100205
Q9HBF5	265.7766656452107
Q01959	236.0819666505329
P04233	1059.3149422932497
O15484	4.9354597478052895
Q9UBS4	65.28559341196484
P23508	135.56014722144712
Q96MG2	48.906117786168856
Q5TCZ1	136.6280348009599
P02741	246.68042034566798
Q9BZL6	726.755184174121
O14733	365.344007935825
Q92845	134.33729023296158
Q86TG7	32.888966005124644
Q9UPW5	33.61458689878351
O00203	66.83586834214235
Q9BYC2	25.384934345992797
Q9Y606	64.4034253408988
Q96PD4	272.3229447854413
P08621	145.03537702023516
P32322	178.70607828037697
P13640	141.61070010124774
P35626	31.478179704592264
Q9H8S9	22.427585010335783
Q6W5P4	216.45862218291887
Q8NC24	72.27534393173646
Q7LG56	3.812436202659092
Q9BZQ4	45.80543307383956
O95453	419.4784980016389
A6NFQ2	198.53427203992965
Q6I9Y2	143.7232517305677
Q06828	21.823648227152873
Q92685	56.23682174539857
Q9H0W8	70.04892709517325
Q9NRE1	15.234877201489574
Q9NVV4	238.95802201217737
Q9NZQ7	611.3454634386882
Q16594	601.4950165671173
Q7L1V2	87.37419237360825
Q99075	192.57678996093492
Q9BUY5	0.4917572436244746
Q13347	106.22284768104107
Q969F8	54.942440950388665
Q9UHC3	17.18803895102832
Q8TD22	7.925876981853042
Q16828	194.05676902743363
O94776	142.21552788146718
P61106	188.15346572129505
P62304	271.01827013552503
P61966	6.132581386956371
Q7Z570	200.2436625753412
O94973	212.23009075278432
O95400	119.13115222523197
P21675	1152.524788702261
P50461	262.1687828530618
Q8NEV9	112.82976256209064
Q6NZY7	157.77358138144479
Q5SQN1	17.908977884764933
P61513	35.072300997990354
Q9NRM0	32.963613448555584
Q9H832	33.77702254003195
Q9NXE4	323.8145584053108
Q9H9P8	47.74547444960938
P43359	7.825072351981972
Q9NQ29	0.4917572436244746
Q99848	14.203022832066413
P11234	418.72700369812964
Q8NFD2	14.022082019686824
Q8TDV5	7.961142908104949
P43003	385.6801324997296
Q13137	202.57170962776152
Q30154	106.36252809439986
Q8IZN7	38.73988696396553
Q9BQI0	48.465057610247136
O95343	186.74891961410555
O00161	317.3339941854337
Q5JSZ5	0.4917572436244746
Q13155	18.14998598426873
Q8N9F0	80.41370231483612
Q96EQ8	302.8471808794674
Q9H0C5	34.245751005484685
Q15475	144.7085676774696
Q99490	383.02487549439303
P20719	229.1220403394862
Q92979	40.478018744074795
A7XYQ1	13.53268712241577
P62888	201.114889031538
Q08881	37.606261405584085
Q9HD34	0.4917572436244746
Q9H305	257.0507547733005
Q08043	59.15667984206284
Q9NVT9	59.926683718849276
P11686	0.4917572436244746
Q96DE5	104.22861176905823
Q9BVS5	238.35053633183804
Q13336	84.11461569465905
Q99814	126.36366435915197
O43490	441.8296181297583
Q9NY97	83.7419682459192
Q8N7U6	101.73408623437749
Q9GZY4	125.39809663806717
Q9UKF2	0.4917572436244746
Q6IBW4	0.4917572436244746
Q8N1I0	244.0379448593746
P98196	134.75280108845945
Q5TC12	0.4917572436244746
Q96HH9	30.562490815897043
P29597	67.4630586931006
Q13003	211.78098069566695
Q96NY8	3.812436202659092
Q8WU17	315.29104548724064
P35237	190.3188333591793
Q8TDL5	85.65325319130854
Q9ULR3	30.944842080364307
P24666	24.516734615320612
Q9NYY3	293.9657059346734
Q9HAW8	148.23309325330717
O95267	560.3851281968653
Q7L2E3	166.43632309394482
Q02985	0.4917572436244746
P07951	20.08269696262623
Q8NFJ5	8.175059072046128
Q9NQH7	158.20202047362113
Q9NZ71	232.11339105813005
P16278	63.00797968178099
Q9UKY1	57.5827010326024
Q14BN4	164.39881777378528
Q06278	147.0665797161597
Q8WTW4	209.96319165973034
Q9NVD3	10.081579199211486
Q7Z3B4	0.4917572436244746
O60502	105.38017859179467
Q96M11	6.0527782701581
Q9BSA9	154.66870238659865
P02774	66.58549869329873
P84098	105.46561664954055
P14735	497.3887231820287
Q6P1M0	298.14042274512724
O00585	1163.1696577569319
A8MW95	86.6916365118829
P23378	81.89904729582432
Q49MG5	243.95892875416382
Q8NBX0	22.93069410882559
O43395	177.53572586424218
Q9Y4W2	48.38749177981147
Q96RF0	256.026329510466
P43121	107.6302093945988
Q99615	47.48302214778529
P0DP25	907.2374931612349
Q9UII6	28.91557176098642
Q6PL18	57.7751229090872
O94915	0.4917572436244746
P22897	81.41097772531238
P25791	125.09528661283856
O14494	195.09209661332923
Q01638	0.4917572436244746
Q5VWJ9	0.4917572436244746
Q99835	177.85499185712732
Q14681	4.4229739084106265
P62244	83.86619734784
Q9BZF1	172.44881963727747
Q99706	246.89416924344698
Q08380	37.75917977112918
Q8N7H5	498.17919864525044
Q9HAV7	23.22305715491937
Q6ZW31	117.8948037877109
Q9Y3E1	4.646160936742067
P12429	364.190940035416
P09017	113.9003739698109
Q8N0X7	95.28060811174576
O43557	197.97859949356348
O94989	21.720017605160955
Q8N488	264.27948977481833
P52657	185.12668030172262
Q14697	96.3877120665246
Q9C010	131.9169038611852
Q8N5G2	64.44931287460005
Q96PU8	0.4917572436244746
Q9GZX5	139.658944983405
P10768	10.667320793680132
P42677	121.52475345857214
A8K830	1.4066173334160341
Q16864	49.520512286318464
P02818	72.73807274750014
P29083	113.87133550649804
P01344	331.80694107329623
O76093	336.57971840401973
Q86TG1	138.38495739116712
Q8NA72	0.4917572436244746
O00287	122.0360316442254
O95299	114.89657718598181
P00439	28.25476877236319
P13073	83.18782254598847
Q14019	15.108543140113033
Q8TBZ6	190.17468086493093
O00339	14.36755715593387
Q4FZB7	184.20628050220952
Q96JA3	168.72901832082164
Q96S15	144.5786484245098
P61421	129.6921259848818
Q9BRT2	196.67095987050084
P50225	209.55089284459834
P04279	305.43964715538624
O14559	15.479778224903809
P78396	39.66019122420719
Q8N9V6	232.2214631391586
P45379	373.85989891503726
Q8NEV1	110.5485332995746
Q9P2G4	322.4084366722435
P00918	176.03658478222815
P08172	150.53772150107767
P10912	231.14096784973694
P13765	100.9868406104128
Q92673	962.6385724155617
Q96G23	115.5089304145679
Q6Q0C0	163.04248120263898
P46108	316.2942229625985
Q8TAD8	151.18416838383058
Q9H1Y3	242.40960196537114
O75146	622.054501330852
P48735	35.202340825315545
Q9H0S4	118.47705193153027
Q6NSW7	59.30197292931857
P49450	271.38859121744235
Q9UGU5	31.146138284030844
Q01581	12.737806059772455
P19634	812.6234917679999
P32239	217.4314529939421
Q6DJT9	113.40861672618642
Q8NF86	74.08267954984802
Q9NVM4	249.90713432863498
P35908	220.2177483607102
Q96B26	104.24537542570728
Q96CJ1	96.39830188825094
O00273	182.09098780627755
O14639	97.9156276347896
O60936	654.2889374843135
Q96LD4	43.32656062681571
P52790	26.366531504701655
Q99700	186.55749159710408
P46092	5.4272169914297645
Q9NS56	514.4434475458515
Q6NZI2	165.0260079171701
P49842	120.5103689093672
Q6PJ69	16.083749848407713
O15455	396.6242395909794
Q9NX58	258.2027207247795
Q99504	171.42611803721874
Q9H4A6	632.1661018989776
Q9ULV1	317.798500790553
Q03188	123.91705196468618
A2RTX5	0.4917572436244746
P46531	799.9523645752708
Q15291	294.6138880912299
Q5T280	211.2288700827989
O94761	277.3422855605841
Q8WZ73	484.95481276506064
Q9NP64	0.4917572436244746
Q9H582	84.46300303691915
Q15131	164.45781414747174
Q6Q795	2.541572066397032
Q8NEW0	15.129027144876787
Q9P2E9	25.635246127381752
Q8NEG4	0.4917572436244746
Q9Y2Y6	31.07492444361697
P82909	51.936338977522865
Q8NBF6	42.24814119265393
O00232	22.324135499327337
Q96S38	30.374100683473085
P49802	67.8640213611658
K7EJ46	107.3441724026991
P29965	493.870875621626
P50281	263.35691253342526
O95237	90.72134268015296
Q9Y6C9	27.142403964167656
P22531	60.79942915212306
Q14242	132.50026355551134
Q9BVW5	147.15536127748916
Q02880	228.29427352267885
Q9NYB9	327.51313912575665
Q9Y561	102.85418041237938
Q13685	48.003449664524084
Q92989	262.2100451082686
O95178	114.89657718598181
P07686	262.4750155225004
P31948	27.6797459200341
Q8IY82	0.4917572436244746
Q9Y5A7	214.468112243509
P42771	527.0984477569993
Q96AQ7	45.156624228871095
Q6N021	330.0528928657462
P59103	79.56463828016469
Q86YC3	29.504868546634768
P20337	349.86820886169187
Q96A49	315.3340839161833
Q16698	154.07710800536964
P53708	103.2512968502213
Q9H008	52.07381433436935
O75899	150.83688564206255
P57088	180.78902511420497
Q9Y295	213.28118743715945
P0DMS8	77.08306378551988
Q9BUR4	542.3217965271373
P04628	376.1261019388609
Q9HCN4	0.4917572436244746
O95479	183.88300302910673
U3KPV4	34.86639978119212
Q9HCG8	163.87134423237984
Q8WUW1	213.1659680799732
P05997	160.4150473818887
Q9P0W2	0.4917572436244746
Q9HBA9	107.3668040122071
P30679	102.70199344259156
Q96IZ2	629.4454464608049
Q70Z44	67.4391811938119
P0CG37	53.01257049989121
P35663	60.541242436276114
O95858	84.97172238537217
Q9UBB4	121.26868416348631
Q9BZJ7	115.06016667036322
Q9NNX6	246.41110153802146
Q9NYW5	58.29122101121122
Q9NWB6	0.4917572436244746
P49790	212.72170565864732
P36894	485.025120059194
Q53GT1	571.1988260500397
P29372	0.4917572436244746
P21709	427.2162741454314
P51679	0.4917572436244746
Q9H9B1	177.73097156745217
Q8IVV7	16.706561222868068
P36508	78.83832064473202
Q96E11	23.512104728556558
Q13303	171.12707100037127
P30793	453.15364173434057
P40200	23.145857670008052
Q9ULS5	24.088470358349134
P20671	4.646160936742067
P47756	40.93565707309211
Q15853	182.91401965491156
P17213	131.5280329837136
P06731	284.2285556447933
P10451	252.01831698836804
P61158	263.62086571939886
Q9Y3Z3	502.055863219728
Q8IWB1	0.4917572436244746
Q9P2P6	105.14259125634882
P11021	534.5632140058866
Q9Y691	232.95268383442018
Q9NYL2	420.267542342631
B0I1T2	7.683301828421653
Q12929	23.88337985881979
O15066	124.27521918882364
P02747	77.90880802011075
O60760	115.19819024902868
Q9UII2	387.9865515299208
P15336	749.4200831580937
O00505	0.4917572436244746
Q99719	107.11412911622062
P11166	307.1263224709334
Q9Y2I1	16.931156293550163
Q15042	494.3520700277698
Q7Z2Z1	39.28567882712963
Q96BJ8	0.4917572436244746
Q9Y6F8	25.945294405993995
Q9BVK6	246.28538883700165
Q92851	177.90972940178955
P13569	711.1752361063318
Q96JH8	65.10143201679568
Q9NVS9	113.2345351673062
Q8NI17	164.13797067263909
Q6DN72	61.818303107488404
Q9UBS5	154.44683482636495
Q9UJY5	188.62008513391083
Q9Y2G5	156.6920664533675
Q8NEJ9	0.4917572436244746
P56703	355.8596938254859
Q8NI27	195.5580965864708
A2A288	25.13688568750212
P10082	11.135261007639082
Q9H799	33.837379570641204
Q9UMZ3	13.16337123651388
Q96NZ1	41.47499240891843
Q9BS18	88.27754353132028
O60315	110.16202719269126
P13667	47.48600019971997
Q9NVW2	61.21297100709889
Q9BRR8	29.285350501026755
Q9P2R3	269.3761536792394
P53778	97.32861206624023
O00429	787.5385394070173
Q969R8	162.34754348602988
Q9H313	87.42615698358921
Q9Y2K2	173.33574124303865
O75031	11.350840433227024
Q9UKX5	246.13341733734012
Q96EC8	56.905314835256675
Q9UL62	94.43491074299494
Q9Y240	32.616271708838646
Q96MC2	93.7389898516583
Q86TH1	31.482348671708607
P33260	84.95540222006146
P21283	0.4917572436244746
Q5HYJ3	26.465086451320204
P01019	665.988926203869
P49756	93.40111050164195
Q05215	78.83832064473202
Q9UPW6	103.00756824700453
P10747	375.3113844324524
Q8TDU6	145.51021888134133
Q92563	15.554149388118278
O15550	49.97245428053263
P98082	738.0771500943503
Q99759	237.18765247408191
Q496M5	120.94207456364583
Q13520	26.64334041690548
P24390	186.1650536644281
Q9H6D7	128.53933751527467
Q15116	59.050863501908694
Q9NR56	90.87938974194174
Q9ULY5	64.14779936578223
Q9Y3R4	310.2835043350407
P31937	81.3912784672101
P30825	488.0587973353611
P49591	286.587545916554
Q53FT3	161.86198126034614
Q96K49	28.720789646416463
Q9Y4H2	259.5333717585136
Q9H2F5	267.4682743778358
P68104	228.2506190915106
P43681	249.89233924048045
Q8TCI5	96.5216671733954
Q9H511	98.68668390587364
O95373	8.26620352253648
Q504Y0	13.290299819690123
Q8TBK2	189.75049082515756
O75475	109.78412221329056
P05556	1038.6996195605989
P53597	0.4917572436244746
Q13087	34.11093489344673
Q16719	272.9837139998016
O76081	18.645901065570406
Q66K74	275.96285943131363
P04000	70.553361015113
Q9UKG1	539.0843918228625
Q86VB7	20.267212662924596
Q9NR22	292.90859919565816
O43520	288.48832790211577
Q6UXM1	0.4917572436244746
Q9H777	10.081579199211486
O14980	253.032311669328
P43356	268.125637295158
Q9Y6J8	291.8615973203642
P18089	246.4065903524184
Q9HAV5	104.56738976507187
P10147	1235.4080297515884
O60488	121.7495044889071
Q9NUL5	294.94270786894157
O43914	372.78520939793276
Q6WCQ1	0.4917572436244746
Q9BXS0	74.58861195345366
Q9NS93	167.65687634887928
Q8NFM4	23.94544605352985
Q15109	1069.6999382323665
Q9BV79	69.57512833123378
Q02447	98.39629900317847
Q7Z6Z7	307.8502185295609
Q9P2K8	240.61970473469563
Q96MF7	422.91235477445497
Q14541	113.40861672618642
Q9NXV6	92.81203505176177
P20591	69.30736163054806
A6NI79	75.60337420183332
P55771	28.882066750581416
Q8WYA1	124.83648247752905
Q9BXS1	92.53076989949966
Q9H334	611.7492791766408
P47712	540.4605429831996
Q14739	173.02540277969914
P59861	7.947848314843476
Q9NYV8	58.29122101121122
O43602	92.89175565699193
O94826	183.1724837745311
P27037	416.69837846810714
Q9NVH6	63.757500306915695
Q8N5M1	0.4917572436244746
P41236	0.4917572436244746
P49914	258.12158472467223
O15234	123.25983611139436
P22352	68.23627278820625
P01877	184.38095449713003
Q03181	179.82008634405616
Q15661	25.636084429811966
Q8TDX5	75.6265567927262
Q9UPG8	38.94986578748294
P35249	159.10616712391737
Q9Y6Y1	108.04607646179706
Q8IXH7	35.959238000588826
Q92529	24.966744296374866
Q13227	221.52295359641624
Q53H80	8.336760013255624
Q9NWV8	306.7462354303966
Q9H2J7	22.03122845499265
Q13470	94.52326976221113
Q5XG87	183.9429337051704
O95715	0.4917572436244746
P52926	1362.8670241360126
Q8IYU8	270.0829004446062
Q8NFZ8	182.1495519210992
Q96PE2	38.42892929767378
Q9BW30	140.42649188997433
Q9UPY3	463.06323232944453
Q9Y572	345.6681085078639
Q14157	116.40151162214858
Q9H8S5	4.646160936742067
O95361	376.95586754736485
Q8N119	16.085351856126856
P23276	34.49990472688134
Q9HAT2	55.54416332461548
Q9NR21	89.99000844105278
Q9BRQ6	179.21624385136565
Q08AH3	82.22235383165983
Q01082	301.34004857034154
Q68DU8	0.4917572436244746
O95571	87.3390523010145
Q92954	13.875799912309393
Q9H0J9	66.31169744802482
P51959	0.4917572436244746
P30047	84.88816854244874
Q9UBC9	17.15113637382083
Q9H112	93.56569591105723
P57058	0.4917572436244746
Q5JUX0	21.29913346925193
P24001	0.4917572436244746
Q5T2D2	25.391807880410298
Q8IU99	126.84999494388629
P28472	333.0741543336751
Q92621	113.21393040370553
Q9NSD5	163.5442528314869
Q6NUI6	92.75137675853794
Q13625	147.89852490537186
Q01995	20.12895261441704
Q12872	0.4917572436244746
Q9H165	105.33962396305019
P27448	210.2084678616386
Q5SW79	44.53876920877804
P60510	75.29988602650705
Q9UIK5	195.6763950768253
O94905	301.12783535249685
Q6ZMT4	223.84356647437852
O00264	52.32857982510534
Q14774	17.978766094069783
P48380	96.09013556657945
Q13637	382.8925873378872
O75317	96.74012717840495
O43324	52.658289420983245
Q5SYC1	65.48317937666188
Q6NSJ0	106.68795254372422
Q96LI5	73.92197782932885
Q6P1J9	532.8568562694455
P55851	6.786937223095202
Q86XJ0	0.4917572436244746
Q9UF12	16.688430688781388
Q6ZMB0	21.233972507152547
Q8TCC3	42.57783442545981
P38935	151.02843485346773
Q9Y4D2	352.1001441918134
P55822	5.435418262469419
Q13671	9.581676405462161
Q9UI40	301.41033421603606
P0DML2	15.145739579858141
Q9UBK2	185.7121814758413
Q9C037	5.219053536075126
Q09327	67.20879651819469
Q70EK8	47.21312284515191
Q96FJ0	0.4917572436244746
Q9BQI3	104.68502911268179
P05062	350.0402594080429
P08311	266.2569762342121
Q8NFT6	245.29528566395751
Q5T6X5	12.434487896427669
Q96DT6	27.563317294673105
P30260	215.511245266709
Q96QR1	7.947848314843476
Q96FA3	225.39490326176414
Q96LZ7	76.61211140045407
O94898	0.4917572436244746
Q9BXJ7	193.10889376256927
Q9GZN7	86.79337328662842
Q8TF40	238.78242628460146
P10586	163.87240659662
Q9Y5X0	239.73717885085742
Q15637	21.98327445452584
P20908	336.212278540323
P62191	22.324135499327337
Q76FK4	96.70245283157294
Q9GZQ8	149.83357088564844
P06732	0.4917572436244746
Q3LXA3	165.72890687145238
Q16568	194.91097682494882
P25774	486.26772841192275
Q9BZ71	49.52509740177416
Q9HAF1	241.84050839092427
P01215	130.34905981378392
Q6IQ49	121.63619120015126
P85298	63.86748062616599
P58062	0.4917572436244746
Q6NS38	164.60149478236758
Q8WXF8	152.2138357173669
O43854	37.26742252750471
Q9UHI6	180.18974398101818
Q96PK6	299.8732542781567
P47755	0.4917572436244746
O75936	84.65023213545335
P39748	293.88652083291896
Q9BRQ3	34.538630245008434
P62873	127.4233998876423
Q8N5C8	51.89267798242062
Q6UWR7	61.35225724474398
Q8TC12	146.84268111551864
O43379	201.30655610936478
P51452	505.2324197081624
Q9NS61	466.21756853764407
Q8NDY4	7.947848314843476
P18848	645.0497268854576
Q8N8S7	14.94644185403897
Q460N3	162.2537683034474
P45974	208.42273578978723
Q86WB7	7.683301828421653
Q96RN5	0.4917572436244746
P00797	183.39830116297296
Q69YU5	78.77288783328838
P23588	0.4917572436244746
Q6PF06	53.712974266419046
Q9NPF7	629.3359955269674
O95831	376.5347945609535
Q8TB37	77.28108394289177
Q9NNW5	51.339371702025346
Q8N1B4	128.11839438984555
Q9C0F0	34.300636057082144
Q9P0P8	52.89919728482141
Q9BQC3	18.984169259687885
P26012	211.72725698864468
P35556	84.99485541449887
Q14011	173.82962329232657
Q96HD1	0.4917572436244746
Q6UWF3	117.4393003285361
P78386	7.947848314843476
Q93100	0.4917572436244746
Q86SG5	9.036721676413713
Q5T481	42.351948648977896
Q00613	889.3143334113059
Q96RU8	366.15452697795735
Q14831	306.2596518346973
Q9NY33	61.72396911833628
P35270	22.33671015088217
Q92835	0.4917572436244746
Q32MK0	75.69245309280414
Q49A88	114.46911105103817
Q96IL0	283.7570481506416
Q96T55	64.78356057662047
Q9NYB0	398.4790266152782
O95045	132.61121925646205
Q8N3Y3	93.07693118256931
Q96QU1	144.7624024710314
Q96BI3	295.9724087700325
Q9GZS1	62.446616446348244
Q8IVG9	108.45924208057795
O95445	187.65188147520004
P22466	491.9725976909303
P63096	147.16760183079947
Q96QF7	4.646160936742067
Q6J9G0	0.4917572436244746
Q9BZF2	217.12655581250738
Q9BRJ2	42.57783442545981
Q12913	624.9349936001285
Q9H4B6	9.865214472817193
P02549	16.846382531852363
Q16082	6.544535513782575
Q5VT25	169.11528506083252
Q8TDP1	42.500567495579965
O43164	272.29314428202287
Q8IUX7	150.00435150281209
Q969H4	61.341128668166455
Q00796	218.95321851446414
Q13144	375.618030041841
O75618	0.4917572436244746
Q7Z7B7	36.33108429007445
Q9Y3U8	118.0457945820043
Q9UL03	66.26966627216008
Q96EL3	42.57783442545981
Q9H3Q3	13.984169259687885
O15318	157.10437071355454
Q9NXC5	146.8096028593497
P09693	89.64509330135947
P24530	267.1411046820882
Q96M91	16.085351856126856
Q53FA7	106.61477189617231
Q9H6Q3	140.4117101204931
Q96JE9	149.29862385580833
Q9H8W3	0.4917572436244746
P52594	0.4917572436244746
Q3LFD5	0.4917572436244746
Q9Y520	26.967031183327798
Q9NQ87	165.77214456015133
Q9NRA8	323.42814950462247
Q9NTI5	102.28916043672432
P53803	74.57045874635307
P21728	416.718093756872
P31151	365.5754323870953
O15360	17.235197776457518
O60663	21.48251878086057
Q86V15	113.2099594308175
Q9UMR2	0.4917572436244746
Q9Y6C5	41.38688439734911
P22079	130.72935599842413
Q8IZD9	0.4917572436244746
Q96G74	150.22126105638532
Q0WX57	223.45947063786542
A5D8V7	146.2544705306542
P42773	206.29560915715322
P08514	51.991868690303576
P09661	143.19336087232722
Q7Z2K6	70.72856637259017
Q10471	192.78618750681497
Q6PCD5	370.84764696428334
Q6NXT6	104.36936627784053
Q8N427	180.9484177935149
Q14626	9.708505668074299
Q9GZT8	42.06208630500911
Q15061	87.77195349002548
Q8IY31	117.01438406031814
O94992	423.2911005845916
Q3SXY7	13.227050238081052
Q9BTT0	104.154526302357
Q16384	54.48098441016166
P62328	687.5721408003035
Q9BY78	166.5183233123258
Q9H0R4	3.6905990765135566
Q9NWF4	104.00305187580757
Q9H3Z4	15.609178810274695
Q01850	0.4917572436244746
Q9Y2C3	15.581153962890852
P35212	0.4917572436244746
O76062	97.24374180323075
O43866	4.9354597478052895
Q8IYP9	91.75984723728173
O14979	0.4917572436244746
Q8WY41	106.85949750262273
O60503	178.8338367940144
P01036	123.01319140249247
Q7RTR0	18.439492601463716
A6NI73	320.7107207420212
O43765	467.7687815653013
O15264	368.2931842229524
